shipment_id	transport_mode	recorded_date	recorded_time	temperature_celsius	humidity_percentage	vibration_level	spoilage_status	cargo_type	origin_location	destination_location	exposure_duration_hours	spoilage_risk_percent	remaining_shelf_life_days	pressure_kpa	door_open_count	salinity_ppt	thermal_leakage_score
RAIL0456	Intermodal Rail	05/02/2024	2:30	12.2	53.7	2.8	Fresh	Fruits	Mumbai	Kochi	133	11.4	10.6	0	0	0	3.2
RAIL0283	Intermodal Rail	24/01/2024	14:25	8.3	52.5	2.9	Fresh	Vegetables	Kolkata	Nagpur	144.8	14.4	8.7	0	0	0	5.1
SEA0985	Sea Freight	29/07/2026	3:40	1.2	85.2	1.6	Fresh	Meat	Chennai Port	Rotterdam Port	491.4	19.9	5.7	0	0	33.3	0
RAIL0887	Intermodal Rail	28/09/2024	2:15	6.4	93.5	2.2	Fresh	Pharmaceuticals	Delhi	Nagpur	126.3	9.8	28.3	0	0	0	2.2
TRK0841	Cold-Chain Road Truck	15/07/2024	4:45	2.8	79.6	6.1	At Risk	Dairy	Chennai	Indore	37.3	31.2	5.6	0	7	0	0
TRK0317	Cold-Chain Road Truck	03/04/2024	6:50	12.1	88.7	6	Spoiled	Seafood	Pune	Nashik	70.7	96.9	1.4	0	10	0	0
SEA0949	Sea Freight	08/10/2024	17:50	16.3	76.5	1.8	At Risk	Fruits	Mumbai Port	Rotterdam Port	531.3	31.5	9.5	0	0	35.4	0
AIR0011	Air Freight	23/05/2024	21:20	1.5	40.8	1.4	Fresh	Seafood	Hyderabad Airport	Hong Kong Airport	36.3	20.7	4	90.8	0	0	0
AIR0369	Air Freight	10/07/2026	13:35	3.1	27.8	6.1	Fresh	Pharmaceuticals	Hyderabad Airport	Singapore Airport	41.5	15	27.9	95.1	0	0	0
TRK0359	Cold-Chain Road Truck	12/05/2026	10:30	2.2	75	3.7	At Risk	Dairy	Indore	Surat	26.8	28.8	5.8	0	5	0	0
TRK0733	Cold-Chain Road Truck	04/07/2026	20:15	10.5	89.9	4.9	At Risk	Vegetables	Jaipur	Indore	47.5	36.7	7.7	0	7	0	0
SEA0140	Sea Freight	02/03/2024	4:25	7.6	82.1	1.2	Spoiled	Flowers	Mundra Port	Hamburg Port	657.9	78.1	2.4	0	0	38	0
AIR0515	Air Freight	28/08/2026	5:35	9.7	28	0.6	Fresh	Vegetables	Bengaluru Airport	Hong Kong Airport	41.9	17.3	8.9	86.6	0	0	0
TRK0174	Cold-Chain Road Truck	08/05/2024	10:10	9.4	22.6	3.5	Fresh	Vegetables	Hyderabad	Bhopal	22.2	17	8.9	0	3	0	0
AIR0988	Air Freight	02/08/2025	15:20	2.8	29.4	0.1	At Risk	Dairy	Kolkata Airport	Singapore Airport	47.5	28.6	6	79	0	0	0
AIR0240	Air Freight	05/04/2025	7:05	7.5	24.8	1	Spoiled	Flowers	Chennai Airport	Doha Airport	34.4	83.1	2.7	63.2	0	0	0
SEA0637	Sea Freight	27/08/2024	16:55	12.6	87.9	1.9	Fresh	Fruits	Chennai Port	Jebel Ali Port	429.8	22.3	9.9	0	0	34	0
SEA0509	Sea Freight	12/02/2026	2:50	6.3	93	1.6	At Risk	Dairy	Kolkata Port	Rotterdam Port	600.7	31	5.7	0	0	40	0
RAIL0555	Intermodal Rail	22/04/2024	9:35	0.3	63	3	Fresh	Meat	Chennai	Guwahati	122.1	14.2	5.6	0	0	0	5.9
RAIL0325	Intermodal Rail	21/12/2024	2:00	0	78.9	3.6	Fresh	Seafood	Kolkata	Guwahati	129	16.2	3.7	0	0	0	6.3
AIR0502	Air Freight	14/12/2024	14:25	-7	27.8	0.3	Fresh	Seafood	Bengaluru Airport	London Heathrow Airport	34.3	21.3	3	93.4	0	0	0
AIR0884	Air Freight	09/08/2025	11:40	4.9	13.7	0.8	Fresh	Pharmaceuticals	Chennai Airport	Frankfurt Airport	44.9	14.4	27.1	89.8	0	0	0
AIR0121	Air Freight	25/01/2026	4:50	6.4	32.8	1.2	Fresh	Vegetables	Chennai Airport	London Heathrow Airport	37.3	15.3	8.9	86.6	0	0	0
TRK0510	Cold-Chain Road Truck	28/02/2025	13:25	7.7	78.8	5.2	At Risk	Flowers	Mumbai	Bhopal	43	41	3.8	0	6	0	0
AIR0307	Air Freight	10/12/2024	0:50	3.8	10.5	1.1	Fresh	Pharmaceuticals	Chennai Airport	Doha Airport	31	8.8	28.3	81.9	0	0	0
TRK0710	Cold-Chain Road Truck	05/03/2024	20:10	10.5	47.3	4.5	At Risk	Seafood	Jaipur	Udaipur	56.7	50	2.7	0	10	0	0
SEA0547	Sea Freight	15/01/2024	2:15	4.7	81.2	2.2	At Risk	Meat	Mundra Port	Hamburg Port	640.3	27.2	5.2	0	0	35.7	0
SEA0127	Sea Freight	16/09/2025	5:45	0	90.8	1.8	Fresh	Meat	Vizag Port	Dubai Port	433.5	8.9	5.8	0	0	34.6	0
TRK0386	Cold-Chain Road Truck	30/06/2025	1:25	11.1	21.8	7.1	At Risk	Flowers	Delhi	Surat	48	38.3	4.1	0	7	0	0
TRK0695	Cold-Chain Road Truck	23/01/2026	8:25	0.2	31.9	3.7	Fresh	Meat	Bhopal	Mumbai	38.4	17.2	5.4	0	5	0	0
TRK0118	Cold-Chain Road Truck	04/09/2024	12:40	2.1	69.3	4.2	At Risk	Meat	Pune	Ahmedabad	37.4	35.7	4.7	0	6	0	0
SEA0025	Sea Freight	26/03/2024	20:35	18.2	92.4	2	Fresh	Fruits	Chennai Port	Colombo Port	388.6	19.8	10.4	0	0	33.1	0
RAIL0391	Intermodal Rail	21/11/2025	5:30	2.7	78.7	2.2	At Risk	Seafood	Mumbai	Jaipur	127.5	27.7	3.5	0	0	0	4.6
RAIL0790	Intermodal Rail	18/07/2025	10:00	4.3	62.4	1.8	Fresh	Flowers	Mumbai	Kochi	159.2	20.3	4	0	0	0	4.5
RAIL0196	Intermodal Rail	20/05/2025	22:10	8.6	58.5	3.3	Fresh	Vegetables	Delhi	Guwahati	166	21.7	8.5	0	0	0	5.2
RAIL0906	Intermodal Rail	19/04/2026	3:20	3.4	62.5	2.7	Fresh	Dairy	Guwahati	Jaipur	124.6	9.4	6.3	0	0	0	3.3
SEA0954	Sea Freight	01/05/2026	11:15	8.3	96.4	1.2	Fresh	Pharmaceuticals	Kandla Port	Shanghai Port	404.3	16.4	27.4	0	0	28.8	0
TRK0967	Cold-Chain Road Truck	02/09/2024	14:15	17.4	85	7	Spoiled	Flowers	Pune	Udaipur	70.5	97.5	1.7	0	8	0	0
AIR0952	Air Freight	09/02/2024	11:15	-2.1	23.4	1.4	Fresh	Seafood	Kolkata Airport	Doha Airport	30.6	18.4	4	78.7	0	0	0
AIR0044	Air Freight	23/11/2025	21:45	1.7	29.1	0.2	Fresh	Dairy	Mumbai Airport	Amsterdam Airport	37.1	12.2	6	89.9	0	0	0
RAIL0967	Intermodal Rail	07/04/2024	16:25	11.5	80.5	3.7	Spoiled	Vegetables	Delhi	Bengaluru	155.4	94.2	4.5	0	0	0	7.7
RAIL0240	Intermodal Rail	29/12/2025	21:25	3.5	74.4	3.6	Fresh	Dairy	Chennai	Nagpur	149.5	20.6	6	0	0	0	3.6
RAIL0997	Intermodal Rail	12/11/2025	11:30	6.2	67.7	3.4	Fresh	Vegetables	Chennai	Bengaluru	136.5	14.9	9.3	0	0	0	4.6
TRK0685	Cold-Chain Road Truck	09/08/2025	20:35	10.7	93.6	7.5	At Risk	Vegetables	Indore	Delhi	69.1	48.1	6.9	0	13	0	0
RAIL0800	Intermodal Rail	31/10/2025	19:45	4.1	66.6	2.3	Fresh	Vegetables	Guwahati	Jaipur	142.8	21.2	8.7	0	0	0	6.8
TRK0836	Cold-Chain Road Truck	06/06/2026	9:20	7.4	93.5	3.8	At Risk	Seafood	Hyderabad	Bhopal	8.6	26.4	3	0	1	0	0
AIR0397	Air Freight	09/01/2024	8:35	4	32.3	0.1	Fresh	Dairy	Mumbai Airport	Dubai Airport	37	20.3	6	91.2	0	0	0
SEA0635	Sea Freight	08/12/2024	9:05	7.7	98.7	1.7	Fresh	Fruits	Vizag Port	Felixstowe Port	512.3	21.4	10.4	0	0	35.1	0
AIR0179	Air Freight	25/03/2026	14:20	1.9	31.1	0.3	Fresh	Meat	Hyderabad Airport	Amsterdam Airport	28.7	17.5	5.4	90.8	0	0	0
RAIL0155	Intermodal Rail	18/11/2025	22:05	-0.7	55.1	3.6	Fresh	Pharmaceuticals	Kolkata	Kochi	143	6.4	28.8	0	0	0	0.4
TRK0561	Cold-Chain Road Truck	09/05/2024	7:05	4.5	64.6	4.1	Fresh	Meat	Bengaluru	Bhopal	20	21.4	5.2	0	3	0	0
TRK0515	Cold-Chain Road Truck	29/12/2024	21:45	10.7	58.4	2.7	At Risk	Vegetables	Nashik	Indore	44.4	26.1	8.3	0	8	0	0
SEA0502	Sea Freight	07/10/2025	21:25	4.7	77.4	0.2	Fresh	Seafood	Chennai Port	Dubai Port	417.5	15	3.7	0	0	34.2	0
TRK0432	Cold-Chain Road Truck	08/03/2024	5:35	14.3	74.6	3.5	At Risk	Dairy	Hyderabad	Delhi	16.4	34.6	4.8	0	2	0	0
RAIL0573	Intermodal Rail	30/12/2025	8:45	2.8	43.2	2.8	Fresh	Vegetables	Guwahati	Chennai	162.1	16.3	9	0	0	0	7.4
AIR0107	Air Freight	13/02/2025	10:40	5.8	29	4.9	Fresh	Dairy	Bengaluru Airport	Frankfurt Airport	42.6	24.6	5.7	84.6	0	0	0
TRK0658	Cold-Chain Road Truck	15/05/2025	20:05	3	80.1	4.5	At Risk	Vegetables	Lucknow	Chennai	40.1	35.4	7.7	0	5	0	0
AIR0013	Air Freight	12/09/2025	6:05	10.5	35.8	0.9	Fresh	Vegetables	Kolkata Airport	London Heathrow Airport	29.6	16.3	9.1	87.6	0	0	0
TRK0395	Cold-Chain Road Truck	30/01/2024	14:40	8.3	74.7	3.5	Fresh	Flowers	Indore	Jaipur	5.5	18.6	4.4	0	1	0	0
AIR0985	Air Freight	13/08/2024	0:00	6.7	38.3	0.7	Fresh	Dairy	Bengaluru Airport	Hong Kong Airport	31.6	23.9	6.5	75.5	0	0	0
SEA0078	Sea Freight	08/06/2026	19:45	10.1	87.1	1.9	Fresh	Pharmaceuticals	Kolkata Port	Shanghai Port	507.7	13.9	27.5	0	0	32.2	0
AIR0887	Air Freight	06/05/2026	22:50	6.1	34.7	3	Fresh	Dairy	Mumbai Airport	Frankfurt Airport	38.3	19.7	6.3	95	0	0	0
TRK0981	Cold-Chain Road Truck	14/12/2025	23:20	9.7	84.3	6.4	At Risk	Fruits	Hyderabad	Delhi	42.4	37.8	9.2	0	6	0	0
RAIL0410	Intermodal Rail	19/08/2024	21:15	6.2	52.4	2.9	Fresh	Pharmaceuticals	Kolkata	Kochi	120.2	9	28.3	0	0	0	2.8
RAIL0583	Intermodal Rail	12/09/2024	5:05	6.8	53.5	2.2	Fresh	Dairy	Kolkata	Nagpur	133.8	20.3	6.7	0	0	0	6.1
TRK0627	Cold-Chain Road Truck	15/08/2024	17:10	1.3	83.6	5.1	At Risk	Meat	Lucknow	Jaipur	42.4	40.1	4.5	0	6	0	0
SEA0542	Sea Freight	06/11/2024	4:00	9.7	90.4	1.5	Fresh	Pharmaceuticals	Chennai Port	Rotterdam Port	508.7	13.1	27.4	0	0	27.6	0
SEA0710	Sea Freight	23/09/2024	4:50	3.7	73.8	2	Fresh	Seafood	Vizag Port	Rotterdam Port	363.5	15	3.9	0	0	30	0
RAIL0695	Intermodal Rail	11/12/2025	11:15	2.5	47.3	2.2	Fresh	Seafood	Mumbai	Jammu	126.5	4.5	3.5	0	0	0	3.6
SEA0123	Sea Freight	08/07/2026	21:25	7.3	93.3	1.5	Fresh	Meat	Cochin Port	Felixstowe Port	386.3	23.4	4.8	0	0	34	0
SEA0787	Sea Freight	23/05/2025	19:50	5.5	88.5	0.4	At Risk	Dairy	Chennai Port	Felixstowe Port	574.6	25.6	6	0	0	32.4	0
SEA0527	Sea Freight	26/07/2025	6:30	5.5	86.5	1.4	Fresh	Flowers	Mundra Port	Jebel Ali Port	548.8	24.1	4.2	0	0	35.1	0
AIR0193	Air Freight	28/07/2025	10:10	-5.5	41.6	1.1	Fresh	Flowers	Chennai Airport	Dubai Airport	27	21.1	4.3	86.2	0	0	0
SEA0333	Sea Freight	20/05/2025	11:25	-0.5	90.1	2.8	Fresh	Meat	Vizag Port	Colombo Port	636.9	23.5	5.6	0	0	28.7	0
SEA0192	Sea Freight	04/09/2025	23:30	8.6	69.2	2	Fresh	Seafood	Mumbai Port	Colombo Port	420.4	18.9	3.7	0	0	35.3	0
RAIL0986	Intermodal Rail	13/01/2026	11:20	2.6	31.3	3.7	Fresh	Seafood	Delhi	Jaipur	147.6	13.3	3.3	0	0	0	3.5
TRK0192	Cold-Chain Road Truck	21/02/2025	12:15	-0.3	70.1	5.1	At Risk	Meat	Indore	Nashik	38.7	25.8	5	0	5	0	0
TRK0614	Cold-Chain Road Truck	20/05/2026	11:10	4.4	81.5	7.5	At Risk	Meat	Indore	Udaipur	67.2	51.7	4.6	0	9	0	0
SEA0032	Sea Freight	12/09/2025	18:00	6.8	95.4	2.4	At Risk	Dairy	Cochin Port	Singapore Port	398.6	25.4	6.2	0	0	36.4	0
RAIL0043	Intermodal Rail	19/02/2026	9:50	-0.6	86.3	1.8	Fresh	Dairy	Delhi	Jaipur	129.2	10.8	6.4	0	0	0	0.2
RAIL0795	Intermodal Rail	13/12/2024	19:00	-5	79.7	2.5	Fresh	Meat	Chennai	Kochi	125.4	21.4	5.4	0	0	0	8.7
TRK0330	Cold-Chain Road Truck	18/04/2026	18:00	3	58.8	7.6	At Risk	Dairy	Chennai	Mumbai	71.8	49	5.1	0	10	0	0
AIR0060	Air Freight	03/04/2025	19:10	3.3	18.3	0.3	Fresh	Pharmaceuticals	Bengaluru Airport	Amsterdam Airport	37.9	19.5	26.7	82.7	0	0	0
TRK0004	Cold-Chain Road Truck	03/05/2024	22:50	6.2	66.3	3.2	Fresh	Dairy	Ahmedabad	Nashik	13.4	17.9	6.2	0	1	0	0
SEA0842	Sea Freight	13/04/2024	4:30	5.1	94.9	1.5	Fresh	Vegetables	Cochin Port	Colombo Port	530.2	18.7	8.9	0	0	33.6	0
AIR0519	Air Freight	07/05/2026	8:00	-3.4	27.2	1.1	Fresh	Pharmaceuticals	Mumbai Airport	Singapore Airport	42.3	7.5	28.4	84.2	0	0	0
TRK0947	Cold-Chain Road Truck	26/02/2026	18:30	8.3	73	5.7	At Risk	Flowers	Pune	Hyderabad	41.9	41.1	3.6	0	6	0	0
SEA0475	Sea Freight	15/02/2024	13:35	2.5	91.6	2	Fresh	Flowers	Mumbai Port	Shanghai Port	563.2	22.9	4.3	0	0	31	0
AIR0311	Air Freight	14/12/2024	17:05	2.8	33.3	0.4	Fresh	Seafood	Mumbai Airport	Doha Airport	31	18.7	3.8	84.1	0	0	0
RAIL0074	Intermodal Rail	09/02/2026	9:50	13.9	36.6	1.5	Fresh	Fruits	Delhi	Jammu	123.7	18.6	10.3	0	0	0	6.8
AIR0943	Air Freight	07/01/2024	23:40	3.3	25	0.5	Fresh	Dairy	Kolkata Airport	Doha Airport	29.3	5.4	6.4	94.6	0	0	0
TRK0257	Cold-Chain Road Truck	27/03/2025	9:35	4.5	75.4	3.2	Fresh	Seafood	Ahmedabad	Kolkata	14.4	22.9	3.4	0	2	0	0
AIR0585	Air Freight	11/09/2025	19:35	2.3	44.5	0.1	Fresh	Meat	Chennai Airport	London Heathrow Airport	39.8	18.2	5.4	93.4	0	0	0
SEA0909	Sea Freight	13/04/2026	9:35	3.9	90.7	1.6	At Risk	Meat	Mundra Port	Shanghai Port	562.4	30.1	4.6	0	0	34.6	0
SEA0480	Sea Freight	30/08/2024	14:15	2.6	93.9	2.5	At Risk	Flowers	Vizag Port	Dubai Port	444.2	26	4	0	0	34.5	0
RAIL0359	Intermodal Rail	14/01/2024	14:25	0.8	88.2	1.8	Fresh	Meat	Mumbai	Jammu	150.2	19.3	5.5	0	0	0	5.2
TRK0842	Cold-Chain Road Truck	04/11/2024	15:10	9.8	78.8	5.1	At Risk	Fruits	Ahmedabad	Nashik	38.8	32.4	9.6	0	6	0	0
RAIL0947	Intermodal Rail	02/01/2026	16:10	1.5	58.4	3.7	Fresh	Meat	Kolkata	Bengaluru	164.4	16.6	5.9	0	0	0	3.5
SEA0060	Sea Freight	15/02/2024	0:35	4.4	98.2	1.6	Fresh	Dairy	Mumbai Port	Felixstowe Port	443	21.8	6.1	0	0	33.7	0
AIR0695	Air Freight	23/12/2025	1:05	5.5	36.5	1.3	Fresh	Pharmaceuticals	Chennai Airport	London Heathrow Airport	35.8	11.3	28	99.1	0	0	0
AIR0367	Air Freight	07/01/2025	19:40	3.1	27.5	0.5	Fresh	Flowers	Bengaluru Airport	Doha Airport	46.3	21.9	4.4	89.5	0	0	0
TRK0997	Cold-Chain Road Truck	01/03/2024	3:10	5	64.9	4.5	Fresh	Dairy	Hyderabad	Udaipur	17.5	23.4	6	0	3	0	0
TRK0456	Cold-Chain Road Truck	08/07/2024	14:25	2.4	55.2	7	At Risk	Dairy	Surat	Indore	66.9	44.6	5.1	0	13	0	0
AIR0736	Air Freight	07/07/2025	4:05	-8.2	22.9	4.2	Fresh	Meat	Bengaluru Airport	Hong Kong Airport	37.5	19.1	5.9	98.3	0	0	0
SEA0434	Sea Freight	26/04/2024	14:15	14.9	94.2	2.9	Fresh	Vegetables	Cochin Port	Los Angeles Port	398.1	21.4	8.3	0	0	27.4	0
SEA0965	Sea Freight	15/09/2025	18:25	-0.1	75	1.9	Fresh	Seafood	Chennai Port	Rotterdam Port	365.5	4.7	4	0	0	33.5	0
TRK0872	Cold-Chain Road Truck	18/03/2026	13:10	0.8	91.1	6.7	At Risk	Fruits	Lucknow	Kolkata	55.4	30.1	9.3	0	8	0	0
AIR0798	Air Freight	12/04/2025	15:45	2.4	15	0.8	Fresh	Seafood	Delhi Airport	Frankfurt Airport	29.1	7.4	4	86.4	0	0	0
RAIL0318	Intermodal Rail	01/05/2025	17:00	6.9	60.4	2.4	Fresh	Vegetables	Ahmedabad	Jammu	150.1	19.9	9.5	0	0	0	3.9
AIR0359	Air Freight	20/05/2024	17:40	-0.6	44.3	1.1	Fresh	Meat	Kolkata Airport	Doha Airport	33.2	18.1	5.6	85.8	0	0	0
AIR0040	Air Freight	02/11/2024	19:25	1	20.1	0.5	Fresh	Pharmaceuticals	Bengaluru Airport	London Heathrow Airport	35.6	5.5	29.6	89.4	0	0	0
AIR0373	Air Freight	10/07/2026	14:35	1.1	40.7	5.1	At Risk	Meat	Delhi Airport	Frankfurt Airport	46.7	27.3	4.7	87.4	0	0	0
AIR0410	Air Freight	05/05/2024	21:30	6.5	23.2	1.1	Fresh	Dairy	Hyderabad Airport	Frankfurt Airport	47.9	23.4	6.3	84.6	0	0	0
RAIL0335	Intermodal Rail	09/06/2025	11:45	1.2	72.8	1.2	Fresh	Seafood	Delhi	Nagpur	135.6	20	3.4	0	0	0	3.5
RAIL0840	Intermodal Rail	04/04/2026	8:20	8.8	70.7	2.2	Fresh	Vegetables	Kolkata	Bengaluru	137.3	15.6	9.2	0	0	0	2.8
AIR0681	Air Freight	15/06/2025	13:25	3.8	16.4	0.1	Fresh	Pharmaceuticals	Kolkata Airport	Doha Airport	41.5	10	28	90.4	0	0	0
RAIL0759	Intermodal Rail	17/12/2024	21:00	0	63.3	3.3	Fresh	Seafood	Ahmedabad	Jaipur	147.1	19.4	3.6	0	0	0	6.3
TRK0887	Cold-Chain Road Truck	03/12/2025	15:20	4.1	78.2	4.3	At Risk	Flowers	Bhopal	Bengaluru	52.6	39.2	4.1	0	7	0	0
TRK0074	Cold-Chain Road Truck	04/01/2025	14:40	-0.9	63.8	2.1	Fresh	Meat	Mumbai	Pune	10	6.2	5.7	0	1	0	0
RAIL0184	Intermodal Rail	28/04/2025	2:05	10	68.3	2.8	Fresh	Fruits	Guwahati	Jaipur	140.9	11.6	11.1	0	0	0	2.9
RAIL0802	Intermodal Rail	22/09/2024	3:20	1.7	58	0.7	Fresh	Flowers	Ahmedabad	Kochi	135	18.6	4.9	0	0	0	7.6
AIR0716	Air Freight	23/04/2026	4:15	1.1	30.1	0.7	Fresh	Dairy	Mumbai Airport	Amsterdam Airport	30.2	17.8	6.5	85.9	0	0	0
RAIL0841	Intermodal Rail	10/04/2026	17:35	7.2	64.4	0.9	Fresh	Vegetables	Kolkata	Chennai	151.2	18.3	8.5	0	0	0	4.2
TRK0563	Cold-Chain Road Truck	27/09/2025	0:40	14.9	92.7	7.3	At Risk	Fruits	Surat	Kolkata	69	54.5	7.9	0	10	0	0
TRK0686	Cold-Chain Road Truck	23/10/2024	1:00	12.7	70.3	5.5	At Risk	Dairy	Bengaluru	Udaipur	33.9	41.7	4.7	0	4	0	0
TRK0133	Cold-Chain Road Truck	21/09/2025	21:45	2.1	72.2	3.3	Fresh	Seafood	Kolkata	Lucknow	11.8	15.8	3.6	0	1	0	0
SEA0307	Sea Freight	25/09/2025	9:00	11.2	99	1.7	At Risk	Fruits	Chennai Port	Singapore Port	542.1	26.7	9.9	0	0	35.5	0
RAIL0114	Intermodal Rail	19/03/2024	14:30	9.5	55.4	3.7	At Risk	Flowers	Chennai	Bengaluru	132	28	3.7	0	0	0	7.9
TRK0367	Cold-Chain Road Truck	27/04/2025	4:10	6.7	75.8	4.6	At Risk	Flowers	Hyderabad	Delhi	62.3	50.7	4	0	10	0	0
TRK0397	Cold-Chain Road Truck	11/03/2024	19:35	5.7	31	6	At Risk	Vegetables	Lucknow	Nashik	50.7	25.2	8.4	0	9	0	0
TRK0784	Cold-Chain Road Truck	20/10/2025	18:15	6.1	83	4.6	At Risk	Vegetables	Delhi	Nashik	43.3	33.8	7.9	0	6	0	0
SEA0856	Sea Freight	20/02/2025	5:40	10.6	78.2	1.6	At Risk	Meat	Kolkata Port	Jebel Ali Port	560.7	26.1	5	0	0	28.1	0
SEA0525	Sea Freight	15/03/2024	17:40	11.6	82.6	1	At Risk	Fruits	Kandla Port	Los Angeles Port	469.4	26.4	10.1	0	0	32.6	0
AIR0954	Air Freight	08/02/2024	4:20	4.2	48.8	0.4	Fresh	Vegetables	Chennai Airport	Dubai Airport	37.4	17.1	9.3	83.8	0	0	0
TRK0196	Cold-Chain Road Truck	26/07/2025	2:10	4.9	74.9	5	At Risk	Flowers	Kolkata	Ahmedabad	55.2	41.1	4.3	0	7	0	0
SEA0630	Sea Freight	30/03/2024	21:30	9.1	90	2.7	Spoiled	Seafood	Cochin Port	Felixstowe Port	658.2	86.2	1.4	0	0	30.8	0
AIR0002	Air Freight	20/07/2024	13:25	3.8	33.4	0.9	Fresh	Flowers	Kolkata Airport	Frankfurt Airport	42.7	23.6	4.1	85.3	0	0	0
TRK0307	Cold-Chain Road Truck	29/03/2026	6:20	3.2	97.2	8.2	At Risk	Vegetables	Surat	Jaipur	70.2	46.1	7.1	0	8	0	0
SEA0798	Sea Freight	21/08/2026	20:40	11	89.9	2	Fresh	Fruits	Kandla Port	Shanghai Port	433.6	23.6	9.7	0	0	32	0
TRK0717	Cold-Chain Road Truck	30/01/2024	6:40	4.1	36	2.8	Fresh	Flowers	Kolkata	Bengaluru	32.2	16.8	5	0	4	0	0
AIR0269	Air Freight	05/09/2024	23:35	0.5	16.5	0.6	Fresh	Flowers	Kolkata Airport	Hong Kong Airport	30.4	18	4.4	73.6	0	0	0
TRK0224	Cold-Chain Road Truck	21/02/2025	5:30	1.2	77.6	4.6	At Risk	Flowers	Mumbai	Indore	36.4	32.3	3.9	0	5	0	0
AIR0717	Air Freight	28/06/2025	5:50	-7.8	41.7	1.3	At Risk	Flowers	Mumbai Airport	Hong Kong Airport	40.6	28.1	4.8	80.1	0	0	0
AIR0345	Air Freight	02/05/2025	5:15	4.8	23.5	3.8	Fresh	Dairy	Delhi Airport	Hong Kong Airport	43.9	23.4	6.2	90	0	0	0
RAIL0689	Intermodal Rail	04/10/2025	0:55	2.8	51.2	1.9	Fresh	Meat	Guwahati	Chennai	123.8	8.9	5.8	0	0	0	5
AIR0741	Air Freight	04/06/2026	7:40	0.7	32.8	0.6	Fresh	Seafood	Kolkata Airport	Dubai Airport	31.6	20.4	3.8	85.6	0	0	0
RAIL0073	Intermodal Rail	26/09/2024	0:35	12.4	31.6	4.6	Fresh	Fruits	Mumbai	Chennai	130.5	11	10.6	0	0	0	5.2
SEA0902	Sea Freight	10/02/2025	21:30	13.3	89.2	0.3	At Risk	Fruits	Cochin Port	Dubai Port	594.2	25.1	10	0	0	35.8	0
RAIL0083	Intermodal Rail	02/09/2024	2:55	7.6	60.7	4.9	Fresh	Pharmaceuticals	Delhi	Nagpur	136.7	7.4	28.7	0	0	0	1.7
SEA0013	Sea Freight	08/08/2025	11:00	0	97.5	1.8	Fresh	Meat	Chennai Port	Shanghai Port	528.4	21.9	5	0	0	34.8	0
RAIL0201	Intermodal Rail	02/04/2026	9:15	5.9	48	0.6	Fresh	Dairy	Guwahati	Jammu	132.1	10.8	6.7	0	0	0	2.1
TRK0360	Cold-Chain Road Truck	29/07/2026	21:40	5.8	57.5	4.4	Fresh	Pharmaceuticals	Lucknow	Jaipur	24	9.8	28.2	0	3	0	0
SEA0311	Sea Freight	12/06/2025	3:25	4.5	84.9	2	Fresh	Pharmaceuticals	Kandla Port	Colombo Port	656.3	17.1	26.8	0	0	33.5	0
RAIL0731	Intermodal Rail	10/04/2026	11:15	4.7	67.4	3.2	Fresh	Vegetables	Mumbai	Kochi	120.1	5.1	9.6	0	0	0	2.4
AIR0057	Air Freight	04/06/2026	6:00	5.7	34.5	0.9	At Risk	Vegetables	Hyderabad Airport	Amsterdam Airport	35.2	27.9	8.5	69.9	0	0	0
RAIL0817	Intermodal Rail	14/06/2024	4:05	10.1	82.8	2.7	Fresh	Pharmaceuticals	Ahmedabad	Nagpur	163	14.2	27.1	0	0	0	0.2
RAIL0891	Intermodal Rail	06/02/2026	7:25	1.6	44.9	4.4	Fresh	Meat	Ahmedabad	Guwahati	136.6	10.2	5.9	0	0	0	3.6
TRK0318	Cold-Chain Road Truck	28/07/2024	7:10	7.4	69	3.8	At Risk	Dairy	Indore	Bengaluru	36.3	33.3	5.5	0	4	0	0
RAIL0478	Intermodal Rail	12/10/2025	17:05	3.8	80.7	3.6	At Risk	Flowers	Ahmedabad	Jaipur	128.1	26.5	4.5	0	0	0	4.9
TRK0977	Cold-Chain Road Truck	22/05/2026	9:35	5.3	60.6	6.7	At Risk	Seafood	Delhi	Jaipur	57.9	44.7	3.4	0	10	0	0
SEA0531	Sea Freight	05/07/2024	2:10	11.6	80.9	1.7	Fresh	Meat	Cochin Port	Los Angeles Port	480.4	21.2	5.5	0	0	35.4	0
RAIL0035	Intermodal Rail	10/05/2025	13:10	6.4	42	3.4	Fresh	Flowers	Ahmedabad	Guwahati	137.1	22.2	4.5	0	0	0	5.6
AIR0414	Air Freight	16/01/2024	3:15	4.6	34.1	1.1	At Risk	Flowers	Hyderabad Airport	Singapore Airport	39.5	28.9	4.7	82.2	0	0	0
RAIL0793	Intermodal Rail	30/11/2024	0:15	-1.8	79.3	2.5	Fresh	Seafood	Kolkata	Chennai	130.6	7.7	4	0	0	0	0.7
AIR0986	Air Freight	08/09/2024	4:25	8.2	42.9	1.1	Fresh	Fruits	Bengaluru Airport	London Heathrow Airport	40.5	23.8	9.9	79.7	0	0	0
AIR0542	Air Freight	10/02/2025	11:50	2.8	23.8	4.4	Fresh	Dairy	Bengaluru Airport	Amsterdam Airport	28.7	6.3	6.4	93.8	0	0	0
RAIL0801	Intermodal Rail	23/06/2024	7:55	6.2	47.2	2.3	Fresh	Fruits	Mumbai	Nagpur	138.2	11.9	11.8	0	0	0	7.1
